transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T4773351,2023-11-08T20:53:33.082742,ACC816803,ACC677009,137.22,payment,restaurant,London,atm,False,,5098.621761528333,-1.07,18,0.95,card,188.30.16.79,D7451484
T431816,2023-11-08T21:00:52.242356,ACC586408,ACC447842,1795.42,deposit,restaurant,Sydney,web,False,,,1.65,3,0.37,wire_transfer,139.197.207.5,D2223491
T1351330,2023-11-08T21:05:28.750254,ACC566893,ACC560940,369.61,withdrawal,travel,Toronto,web,False,,6016.982905650278,0.99,3,0.43,ACH,142.215.239.75,D1988525
T709029,2023-11-08T21:13:44.383474,ACC581681,ACC506072,67.45,transfer,grocery,Tokyo,pos,False,,2164.5110039697224,-1.13,20,0.62,wire_transfer,147.86.75.250,D9308322
T4779466,2023-11-08T21:15:30.394115,ACC292564,ACC614063,81.12,payment,grocery,Dubai,mobile,True,card_not_present,2350.3216755463886,-0.79,13,0.75,wire_transfer,203.25.216.101,D5207639
T4101255,2023-11-08T21:22:57.548928,ACC534060,ACC893434,939.91,deposit,grocery,Toronto,atm,False,,4774.872892706945,0.87,15,0.25,card,100.64.230.160,D1850014
T871885,2023-11-08T21:29:46.586542,ACC775821,ACC630001,1428.75,deposit,travel,Dubai,atm,False,,,0.35,19,0.51,ACH,11.171.198.230,D6770434
T1088013,2023-11-08T21:38:38.409279,ACC261395,ACC435562,5.75,transfer,utilities,London,mobile,False,,5295.382890101944,2.45,9,0.88,UPI,10.94.25.7,D2289525
T3737726,2023-11-08T21:43:18.603370,ACC367587,ACC387061,2.77,payment,restaurant,Tokyo,atm,False,,5518.704484870001,-2.03,18,0.57,ACH,140.39.247.30,D2351604
T4197490,2023-11-08T21:45:29.956422,ACC445435,ACC258075,429.66,withdrawal,grocery,Toronto,mobile,False,,2676.734662556389,1.82,17,0.99,card,128.196.235.234,D8473514
T3924545,2023-11-08T21:53:04.298234,ACC349428,ACC629495,534.26,deposit,other,Singapore,mobile,False,,201.00819670416664,-0.3,12,0.11,ACH,98.122.67.71,D1237560
T2502262,2023-11-08T21:55:00.012028,ACC924909,ACC280213,7.29,payment,restaurant,Toronto,mobile,False,,688.76621317,-0.16,2,0.5,ACH,56.108.212.70,D7721344
T394702,2023-11-08T22:04:20.841582,ACC869598,ACC761677,26.11,transfer,other,Dubai,mobile,False,,-1181.1501010572222,-0.84,14,0.8,card,73.51.175.193,D8348567
T3630699,2023-11-08T22:05:35.105770,ACC532961,ACC305874,29.63,transfer,retail,Tokyo,mobile,False,,6486.8206073863885,0.32,16,0.46,ACH,168.66.99.121,D7625362
T764099,2023-11-08T22:16:47.928945,ACC552962,ACC457433,11.98,transfer,restaurant,London,atm,False,,,-0.97,7,0.6,ACH,205.18.81.52,D1128282
T1416915,2023-11-08T22:22:19.143305,ACC168175,ACC588238,69.75,withdrawal,online,Sydney,atm,False,,959.2449350977778,1.3,6,0.45,card,71.199.51.153,D9274835
T1368409,2023-11-08T22:29:01.736664,ACC400474,ACC752915,359.21,withdrawal,utilities,Singapore,mobile,False,,7243.149694835556,-0.25,20,0.51,ACH,166.23.181.220,D3279560
T3056723,2023-11-08T22:31:21.374874,ACC261660,ACC519024,286.38,withdrawal,other,Tokyo,pos,False,,4761.953000233334,-0.76,3,0.52,wire_transfer,129.12.56.156,D5905092
T1314208,2023-11-08T22:33:33.044125,ACC522736,ACC775492,52.8,payment,other,Dubai,mobile,False,,6106.430239300834,0.76,4,0.95,UPI,0.114.193.26,D2152102
T2615440,2023-11-08T22:34:32.567479,ACC935020,ACC887129,86.9,payment,restaurant,Tokyo,pos,False,,6761.476601192778,1.39,15,0.08,UPI,37.32.34.82,D1776299
T1051402,2023-11-08T22:35:08.251855,ACC618638,ACC883790,17.27,withdrawal,retail,Dubai,mobile,False,,4092.486952542778,0.65,1,0.25,ACH,93.128.236.53,D9364535
T974203,2023-11-08T22:36:51.909383,ACC213667,ACC671435,1544.15,deposit,travel,Toronto,mobile,False,,,-1.16,20,0.59,card,112.209.142.190,D8704813
T3479103,2023-11-08T22:40:03.577006,ACC531577,ACC436449,5.31,payment,restaurant,London,pos,False,,5858.900079543611,1.04,10,0.42,wire_transfer,10.20.174.248,D7791414
T216987,2023-11-08T22:47:23.947862,ACC481513,ACC521463,425.38,withdrawal,retail,London,mobile,False,,,-0.97,17,0.15,wire_transfer,80.101.210.135,D2813933
T2365245,2023-11-08T22:59:42.561935,ACC209915,ACC358498,1024.67,deposit,restaurant,Toronto,pos,False,,6178.654868204167,-0.07,13,0.65,card,81.39.152.159,D5333812
T4645758,2023-11-08T23:03:01.335323,ACC392514,ACC770405,77.74,payment,retail,Dubai,atm,False,,-1244.7760170283334,-1.16,18,0.1,ACH,252.12.169.198,D1990603
T4981032,2023-11-08T23:05:58.605997,ACC348893,ACC258787,343.87,withdrawal,retail,Berlin,mobile,False,,5414.982462158611,-0.45,4,0.88,ACH,144.20.2.179,D4777919
T5036883,2023-11-08T23:17:41.095340,ACC375200,ACC774796,69.6,payment,other,Berlin,mobile,False,,3403.293422532778,0.22,10,0.13,ACH,122.182.20.232,D5181183
T1222787,2023-11-08T23:17:51.036286,ACC549187,ACC361487,15.66,transfer,restaurant,New York,web,False,,3342.2770288594443,-2.53,3,0.34,UPI,146.85.3.145,D2120009
T4180397,2023-11-08T23:21:12.791916,ACC466820,ACC766741,26.09,payment,online,London,mobile,False,,1048.3083529666667,-0.77,20,0.47,wire_transfer,86.88.61.234,D1105454
T1707467,2023-11-08T23:21:39.038376,ACC197428,ACC629566,315.92,withdrawal,retail,Dubai,atm,False,,4856.900887346112,-0.11,10,0.49,wire_transfer,13.202.221.12,D9287806
T3456844,2023-11-08T23:22:51.398764,ACC652531,ACC241547,532.5,withdrawal,other,Sydney,atm,False,,6331.456009205278,-1.59,20,0.37,card,81.84.204.15,D5293648
T4463500,2023-11-08T23:29:08.648711,ACC620625,ACC935824,135.52,payment,restaurant,Singapore,atm,True,card_not_present,5084.698817610278,-0.83,1,0.05,wire_transfer,1.110.84.182,D7575079
T133936,2023-11-08T23:35:19.390628,ACC739014,ACC996567,702.22,withdrawal,online,New York,atm,False,,711.3566239866666,0.55,14,0.33,card,185.102.138.53,D6781993
T834998,2023-11-08T23:47:59.298045,ACC924004,ACC252635,589.21,withdrawal,retail,New York,pos,False,,2904.001002538611,0.15,5,0.23,wire_transfer,140.122.237.5,D3778875
T4089808,2023-11-08T23:50:51.906375,ACC274996,ACC463481,7.03,transfer,grocery,Dubai,web,False,,-215.8847471375,1.17,16,0.24,wire_transfer,245.83.211.234,D3394539
T450946,2023-11-08T23:54:38.082814,ACC397029,ACC877248,144.0,withdrawal,grocery,Tokyo,pos,False,,,-0.54,7,0.9,ACH,98.13.55.174,D4622806
T5096985,2023-11-08T23:59:51.500802,ACC262076,ACC626821,2170.48,deposit,grocery,Tokyo,pos,False,,1143.782891536111,-0.33,12,0.59,UPI,122.174.106.226,D8766911
T1077008,2023-11-09T00:00:23.708418,ACC767389,ACC907503,379.09,deposit,restaurant,Tokyo,mobile,False,,5681.168987648056,-0.21,14,0.41,ACH,129.155.31.108,D2233171
T1352247,2023-11-09T00:06:14.184771,ACC466515,ACC414304,405.39,withdrawal,entertainment,New York,pos,False,,2157.453930128333,0.85,5,0.22,wire_transfer,4.190.235.134,D6379163
T201527,2023-11-09T00:11:47.369965,ACC238269,ACC549296,1025.12,deposit,restaurant,London,atm,False,,,-0.76,12,0.38,ACH,115.7.40.87,D8085471
T4946900,2023-11-09T00:15:08.336806,ACC363842,ACC152591,180.31,withdrawal,other,Tokyo,pos,False,,3779.605120595556,0.22,7,0.74,ACH,67.230.176.183,D6676869
T4641924,2023-11-09T00:15:26.228123,ACC996961,ACC307967,891.48,deposit,retail,London,web,False,,2938.392413738611,0.39,20,0.31,wire_transfer,220.186.96.156,D4741210
T4185765,2023-11-09T00:23:39.370183,ACC511441,ACC739388,3.77,payment,travel,Singapore,pos,False,,7100.027160615,0.64,18,0.58,UPI,151.213.121.149,D9854767
T4981173,2023-11-09T00:24:15.350733,ACC261533,ACC390944,172.51,withdrawal,grocery,Toronto,mobile,False,,4952.433616468888,-0.43,6,0.39,ACH,194.95.228.199,D5506567
T2459587,2023-11-09T00:26:46.687405,ACC831668,ACC833120,1620.6,deposit,restaurant,Toronto,atm,False,,,1.5,1,0.76,ACH,55.210.225.120,D9678281
T1072728,2023-11-09T00:29:49.762298,ACC281558,ACC258735,154.63,withdrawal,grocery,Toronto,mobile,False,,,0.65,1,0.05,UPI,156.95.39.46,D3371423
T1488932,2023-11-09T00:34:13.194407,ACC599174,ACC569592,7.77,transfer,grocery,Sydney,web,False,,,-0.39,15,0.39,wire_transfer,220.20.92.26,D8358560
T3967184,2023-11-09T00:34:31.084788,ACC544522,ACC713651,514.65,withdrawal,travel,Singapore,web,True,card_not_present,1454.3624577711112,0.55,13,0.27,wire_transfer,56.23.92.116,D1510784
T4486005,2023-11-09T00:40:13.847405,ACC185676,ACC957147,247.86,withdrawal,utilities,Berlin,web,False,,-903.0566158852778,-0.04,12,0.61,card,100.75.35.218,D3294905
T2758990,2023-11-09T00:47:42.825223,ACC215393,ACC399476,88.23,payment,retail,Tokyo,web,False,,-151.83511904805556,-0.11,18,0.35,UPI,92.41.87.11,D6739090
T4704261,2023-11-09T00:56:17.851280,ACC825116,ACC279171,839.15,deposit,grocery,Singapore,atm,False,,-1125.356291451111,-1.33,7,0.62,ACH,118.115.246.136,D8204995
T3456000,2023-11-09T01:02:07.496830,ACC952110,ACC420426,227.19,payment,other,Tokyo,pos,False,,5920.244058627778,-1.62,14,0.95,card,81.193.47.21,D9567453
T1829342,2023-11-09T01:03:34.408518,ACC799791,ACC151742,917.17,deposit,travel,Berlin,pos,False,,1228.047431318889,0.44,7,0.26,wire_transfer,26.248.132.9,D2684354
T478857,2023-11-09T01:03:40.975466,ACC136204,ACC598597,36.42,payment,grocery,Dubai,atm,False,,,-0.2,7,0.46,UPI,226.99.164.47,D2990705
T1618738,2023-11-09T01:04:37.830031,ACC998723,ACC562224,205.04,payment,entertainment,Tokyo,atm,False,,5198.755516674444,0.58,7,0.28,ACH,92.99.37.38,D7003815
T1001449,2023-11-09T01:27:13.239987,ACC778366,ACC259549,72.31,withdrawal,entertainment,Sydney,atm,False,,,-0.21,9,0.6,card,153.6.131.209,D5080433
T3689049,2023-11-09T01:33:26.298051,ACC268687,ACC263021,65.34,payment,restaurant,New York,web,False,,5471.435494677223,-0.73,7,0.8,UPI,124.56.156.239,D1741042
T4247834,2023-11-09T01:38:23.763445,ACC951421,ACC498351,513.15,withdrawal,other,Tokyo,web,False,,3260.3533561338886,-0.04,16,0.59,wire_transfer,29.189.91.224,D5464010
T2281309,2023-11-09T01:39:45.020485,ACC741544,ACC724239,40.16,transfer,entertainment,Sydney,pos,False,,7022.931649995556,-2.43,6,0.32,wire_transfer,143.2.43.154,D6356056
T651177,2023-11-09T02:04:49.721138,ACC256325,ACC205817,20.2,payment,online,Toronto,mobile,False,,,-0.01,20,0.97,card,69.65.57.113,D9344339
T4829162,2023-11-09T02:07:39.460545,ACC104349,ACC897189,1858.2,deposit,entertainment,Tokyo,pos,False,,4116.731511131945,0.39,18,0.76,ACH,107.158.15.244,D4170946
T3213714,2023-11-09T02:10:45.419990,ACC800758,ACC373629,1569.72,deposit,travel,Berlin,atm,False,,2224.9366212483333,0.07,11,0.98,UPI,106.71.230.255,D3831006
T153182,2023-11-09T02:22:05.895567,ACC275149,ACC633541,1421.9,deposit,online,Sydney,pos,False,,,0.65,19,0.48,wire_transfer,35.198.65.169,D2690887
T695023,2023-11-09T02:28:28.142291,ACC456450,ACC708050,343.16,payment,retail,Singapore,pos,False,,,0.33,20,0.06,UPI,2.79.62.186,D9007258
T728360,2023-11-09T02:31:47.373348,ACC586068,ACC441274,68.35,payment,grocery,Dubai,web,False,,,1.22,13,0.41,card,27.16.157.85,D5982852
T1385014,2023-11-09T02:36:13.286144,ACC454352,ACC645973,600.5,deposit,online,Tokyo,pos,False,,-176.77705529805553,0.16,6,0.43,card,198.175.215.237,D6449035
T2140800,2023-11-09T02:37:04.646546,ACC323592,ACC570669,250.15,withdrawal,travel,Singapore,mobile,False,,4554.8140773975,1.02,16,0.38,ACH,109.115.208.109,D2483070
T2219492,2023-11-09T02:38:33.497217,ACC744012,ACC341208,33.19,payment,other,Toronto,atm,False,,4411.626327997222,-0.8,14,0.52,card,219.18.176.36,D3504416
T1846332,2023-11-09T02:42:54.906564,ACC168666,ACC479149,32.67,payment,retail,Tokyo,pos,False,,-70.14097855194444,0.27,20,0.13,UPI,209.244.242.39,D1652893
T4328102,2023-11-09T02:43:15.766148,ACC451887,ACC780018,63.81,payment,travel,Toronto,pos,False,,496.36433086777777,-0.4,20,0.63,wire_transfer,228.172.50.202,D2554940
T5092862,2023-11-09T02:44:40.495558,ACC929237,ACC311066,308.13,deposit,travel,Dubai,pos,False,,1967.4490297069444,0.71,11,0.34,wire_transfer,228.20.60.88,D2892743
T4459124,2023-11-09T02:57:56.234796,ACC256062,ACC180081,20.55,payment,online,Dubai,web,False,,7175.4245563302775,-0.17,17,0.7,ACH,93.119.112.75,D6988901
T1705211,2023-11-09T03:01:36.766513,ACC397448,ACC887004,595.65,withdrawal,restaurant,Singapore,pos,False,,1151.3023206275,-0.4,16,0.61,wire_transfer,107.80.171.132,D4161239
T2142247,2023-11-09T03:04:11.094735,ACC582767,ACC659329,596.97,withdrawal,utilities,New York,atm,False,,-1133.0867137733333,1.16,2,0.23,card,29.56.125.211,D3264161
T813422,2023-11-09T03:37:51.971283,ACC115687,ACC342841,4.31,transfer,travel,Toronto,pos,False,,3992.7176340680553,-0.12,20,0.13,card,63.154.209.223,D5460447
T2023973,2023-11-09T03:54:54.260045,ACC680567,ACC921637,403.73,deposit,entertainment,Sydney,atm,False,,2559.3939336627777,0.05,1,0.71,UPI,40.7.132.37,D7443669
T1333054,2023-11-09T04:02:34.947790,ACC559295,ACC936912,1150.51,deposit,restaurant,Toronto,pos,True,card_not_present,661.1338378338888,0.38,20,0.94,wire_transfer,82.34.133.166,D3369607
T968846,2023-11-09T04:08:26.733393,ACC376036,ACC148446,361.34,withdrawal,travel,Toronto,pos,False,,,0.43,12,0.32,card,52.161.145.236,D3154947
T5064206,2023-11-09T04:12:11.742518,ACC718675,ACC702028,103.09,payment,entertainment,Singapore,mobile,False,,2611.947202006667,-0.96,11,0.87,card,109.108.121.233,D1393555
T5072773,2023-11-09T04:17:37.601720,ACC146147,ACC540820,22.18,payment,utilities,Singapore,pos,False,,154.0714603675,-1.96,2,0.95,ACH,87.188.91.100,D4399994
T4405957,2023-11-09T04:20:18.467587,ACC606939,ACC778979,162.19,payment,travel,New York,atm,False,,2598.9763529766665,-0.98,8,0.72,ACH,14.230.181.52,D5535052
T4314409,2023-11-09T04:21:08.610628,ACC695451,ACC107163,1486.07,deposit,grocery,Sydney,pos,False,,662.408688265,-1.65,12,0.44,UPI,100.40.252.201,D2071070
T3100820,2023-11-09T04:21:39.937923,ACC864983,ACC855109,22.02,payment,retail,New York,web,False,,2314.6480218300003,0.1,10,0.6,UPI,196.248.165.81,D9981822
T3622543,2023-11-09T04:30:03.568102,ACC173087,ACC113442,398.23,withdrawal,utilities,Sydney,atm,False,,-570.046629603889,-0.96,11,0.44,UPI,48.88.42.234,D6694001
T388819,2023-11-09T04:40:02.914551,ACC710324,ACC333371,591.74,withdrawal,online,Berlin,pos,False,,,-0.97,8,0.91,card,110.150.49.244,D8210472
T1515117,2023-11-09T04:45:10.565565,ACC628457,ACC614537,9.32,transfer,restaurant,Berlin,pos,False,,2823.6426628672225,0.14,8,0.66,UPI,20.194.145.30,D4302253
T3186837,2023-11-09T04:49:31.016827,ACC504019,ACC496440,298.84,withdrawal,retail,Sydney,atm,False,,6864.291011353055,-0.34,11,0.07,wire_transfer,48.58.155.185,D8139591
T2019340,2023-11-09T04:59:13.823323,ACC783449,ACC779617,436.41,deposit,restaurant,New York,atm,False,,,0.42,17,0.82,UPI,128.18.227.14,D3353560
T699744,2023-11-09T05:09:57.239260,ACC163818,ACC180928,19.65,payment,travel,Dubai,mobile,False,,-296.8772490386111,1.26,18,0.01,UPI,65.191.253.206,D9530325
T1838681,2023-11-09T05:11:47.388329,ACC843134,ACC981722,1349.81,deposit,online,Sydney,mobile,False,,7387.520522549444,0.42,7,0.24,wire_transfer,245.121.152.67,D2719231
T2271082,2023-11-09T05:17:52.981730,ACC841758,ACC743685,66.4,withdrawal,retail,Berlin,pos,False,,7389.579858260833,0.53,19,0.12,UPI,154.238.108.223,D1029545
T4236688,2023-11-09T05:18:19.339868,ACC582996,ACC652934,16.22,transfer,restaurant,Dubai,mobile,False,,3322.270388058333,-0.19,5,0.71,wire_transfer,178.15.12.83,D2768084
T500980,2023-11-09T05:20:30.296993,ACC690350,ACC855072,72.23,withdrawal,restaurant,New York,pos,False,,,0.62,20,0.37,wire_transfer,64.170.13.100,D7457656
T2696673,2023-11-09T05:20:36.690554,ACC916124,ACC640386,175.97,payment,entertainment,Berlin,pos,False,,2014.3153351144445,2.1,1,0.47,UPI,139.19.75.122,D9385540
T4509454,2023-11-09T05:24:58.522612,ACC115212,ACC172740,96.47,payment,utilities,Dubai,web,False,,920.0656488763888,-0.97,15,0.95,wire_transfer,53.217.250.244,D4066276
T932813,2023-11-09T05:30:41.420145,ACC139859,ACC825547,1418.32,deposit,entertainment,Sydney,atm,False,,3302.160219026389,-0.11,13,0.71,UPI,106.78.12.156,D9604131
T2493718,2023-11-09T05:30:56.660217,ACC222700,ACC281204,4.82,transfer,entertainment,Tokyo,mobile,False,,-225.49294491888887,0.29,9,0.03,card,181.143.251.80,D7322579
T1567555,2023-11-09T05:31:03.405022,ACC335547,ACC548850,304.23,withdrawal,entertainment,Dubai,mobile,False,,5168.768581867778,0.98,6,0.52,UPI,137.95.176.75,D9728403
T718182,2023-11-09T05:35:50.927745,ACC370674,ACC462385,32.22,transfer,grocery,London,mobile,False,,7346.040879216945,-0.79,20,0.49,wire_transfer,77.101.35.157,D1921735
T3981069,2023-11-09T05:40:10.060610,ACC905231,ACC859682,5.67,payment,travel,London,pos,False,,1055.4546331444444,0.2,2,0.53,UPI,74.187.231.92,D4989092
T2433412,2023-11-09T05:47:04.715577,ACC337429,ACC926013,54.97,payment,utilities,Dubai,mobile,False,,2857.043533505556,-0.68,18,0.14,ACH,55.195.107.34,D3914427
T4769848,2023-11-09T05:48:07.233448,ACC396294,ACC102378,12.84,payment,travel,Tokyo,mobile,False,,1868.2125732341667,0.06,20,0.22,card,236.179.71.5,D9975883
T162283,2023-11-09T06:11:54.086441,ACC235870,ACC556536,95.45,payment,utilities,Tokyo,web,False,,,-1.1,4,0.57,ACH,126.194.184.44,D1248941
T510552,2023-11-09T06:12:51.929060,ACC643863,ACC291295,1029.29,deposit,utilities,Dubai,atm,False,,,1.33,5,0.56,card,123.178.251.90,D2564588
T1264764,2023-11-09T06:16:03.222942,ACC711297,ACC801934,533.25,deposit,entertainment,New York,mobile,False,,,-0.85,7,0.02,ACH,221.82.242.26,D5536596
T1009811,2023-11-09T06:17:23.676150,ACC427528,ACC233264,35.42,payment,utilities,Sydney,atm,False,,2179.0008941869446,1.07,13,0.53,ACH,149.41.108.142,D6221161
T3238096,2023-11-09T06:28:52.865962,ACC561788,ACC620580,14.03,transfer,retail,Tokyo,mobile,False,,4284.605217525555,-0.66,12,0.97,ACH,153.89.121.62,D4409026
T3857841,2023-11-09T06:30:33.532262,ACC279606,ACC686358,253.35,withdrawal,travel,Tokyo,atm,False,,5919.7332462725,-0.8,4,0.01,UPI,208.222.11.129,D4733917
T4555437,2023-11-09T06:32:21.045798,ACC264056,ACC464559,12.93,payment,retail,Dubai,web,False,,6874.832119635556,-1.19,15,0.31,UPI,185.250.198.206,D1589992
T3306100,2023-11-09T06:33:34.004488,ACC857665,ACC804031,528.09,deposit,grocery,Tokyo,web,False,,2745.5713449605555,0.93,4,0.52,UPI,77.162.132.90,D9880561
T1344723,2023-11-09T06:39:24.713788,ACC362396,ACC873425,823.7,deposit,entertainment,London,pos,False,,2243.147536096667,-0.11,8,0.39,card,87.213.109.186,D6977278
T1772388,2023-11-09T06:43:24.985899,ACC846908,ACC153468,13.78,transfer,other,Dubai,pos,False,,-532.4150511436111,-0.22,7,0.93,wire_transfer,75.71.189.31,D9318792
T3622917,2023-11-09T06:44:55.843811,ACC707137,ACC372014,226.71,withdrawal,retail,Toronto,mobile,False,,-623.8288271516666,-1.47,19,0.83,UPI,177.81.0.35,D3828152
T851520,2023-11-09T06:47:20.091221,ACC821068,ACC908930,1619.63,deposit,retail,Toronto,atm,False,,,-2.51,10,0.58,wire_transfer,94.171.85.202,D9346908
T4336409,2023-11-09T06:50:23.578339,ACC624886,ACC558966,0.01,withdrawal,grocery,Tokyo,atm,False,,3820.232797695556,-0.35,4,0.01,wire_transfer,158.140.243.28,D8031696
T762135,2023-11-09T06:56:55.067240,ACC538628,ACC838336,253.92,deposit,entertainment,Toronto,mobile,False,,,-1.05,11,0.57,UPI,137.77.115.34,D9256195
T2025456,2023-11-09T07:15:30.529406,ACC434560,ACC602477,185.42,withdrawal,grocery,Dubai,mobile,False,,533.9962452322222,-0.38,9,0.8,card,241.93.154.210,D5771179
T4872373,2023-11-09T07:21:18.861763,ACC684982,ACC256780,26.15,payment,utilities,New York,web,False,,5272.906484398611,-0.59,18,0.21,wire_transfer,210.175.197.169,D7420405
T465481,2023-11-09T07:21:40.167946,ACC945057,ACC797972,80.96,withdrawal,online,Berlin,web,False,,2921.177233190556,1.26,12,0.29,UPI,77.45.24.89,D6238980
T1501183,2023-11-09T07:24:30.964442,ACC948757,ACC815237,82.26,payment,travel,Sydney,web,False,,1605.1357874069445,0.35,14,0.12,ACH,62.115.162.205,D2205807
T1798359,2023-11-09T07:27:13.113956,ACC474709,ACC842058,215.2,withdrawal,online,New York,mobile,False,,,-0.5,9,0.82,ACH,90.6.152.218,D6637395
T630588,2023-11-09T07:29:58.701880,ACC608281,ACC102488,36.65,payment,restaurant,Dubai,web,False,,,1.18,13,0.6,wire_transfer,233.87.21.111,D6334230
T1770764,2023-11-09T07:34:21.577940,ACC269775,ACC763870,17.58,transfer,retail,Toronto,web,False,,2860.159642811389,-0.2,18,0.44,ACH,254.214.218.9,D5926217
T4871047,2023-11-09T07:34:53.367954,ACC104810,ACC757888,16.87,transfer,online,London,mobile,False,,4009.1830544133336,-0.25,4,0.45,card,71.35.42.164,D5261656
T3238054,2023-11-09T07:38:16.555424,ACC710585,ACC313289,23.27,transfer,restaurant,New York,mobile,False,,,-0.39,19,0.74,wire_transfer,7.24.234.189,D5166176
T2372617,2023-11-09T07:39:21.101974,ACC138609,ACC918923,200.0,payment,travel,Dubai,atm,False,,7425.918915614167,1.34,12,0.48,card,225.139.148.123,D3354949
T1261782,2023-11-09T07:41:25.717776,ACC615532,ACC614839,660.77,deposit,retail,London,web,False,,,-0.75,3,0.11,card,159.224.247.90,D4889858
T2118236,2023-11-09T07:46:35.003770,ACC670100,ACC126398,48.62,payment,grocery,London,mobile,False,,6708.948048615556,0.7,18,0.54,UPI,8.227.209.46,D3472538
T308528,2023-11-09T07:46:41.666528,ACC502033,ACC194067,50.96,transfer,utilities,Singapore,pos,False,,,1.76,20,0.26,card,247.139.79.69,D8929169
T2902192,2023-11-09T07:56:25.423235,ACC444196,ACC769212,17.5,transfer,entertainment,Dubai,web,False,,6642.279414313612,-0.28,13,0.62,UPI,200.227.30.15,D5563612
T3504326,2023-11-09T07:56:45.147689,ACC275313,ACC922605,22.69,transfer,other,London,atm,False,,3580.894503766111,-0.83,19,0.18,card,124.43.16.8,D8955721
T1578347,2023-11-09T07:59:28.398204,ACC469147,ACC998478,689.88,deposit,entertainment,Tokyo,pos,False,,-376.3230828625,0.98,20,0.7,card,254.88.61.95,D7405608
